JKFA023;Colpohystérectomie totale élargie aux paramètres, par abord vaginal
W299;Réduction opératoire sans ostéosynthèse de luxation pour deux articulations et plus : doigts
W300;Ostéosynthèse à foyer ouvert pour une seule fracture articulaire, quel que soit le matériel interne utilisé : doigts
W301;Ostéosynthèse à foyer ouvert pour fracture articulaire, quel que soit le matériel interne utilisé, deux articulations ou plus : doigts
W302;Ostéosynthèse intrafocale percutanée pour une seule articulation : doigts
W303;Ostéosynthèse intrafocale percutanée pour deux articulations ou plus : doigts
W304;Ostéosynthèse par fixateur externe pour une seule articulation : doigts
W305;Ostéosynthèse par fixateur externe pour deux articulations ou plus : doigts
W306;Arthrotomie simple pour une seule articulation : doigts
W307;Arthrotomie simple pour deux articulations ou plus : doigts
W308;Arthrolyse avec ou sans capsulectomie pour une seule articulation : doigts
W309;Arthrolyse avec ou sans capsulectomie pour deux articulations ou plus : doigts
W310;Synovectomie pour une seule articulation : doigts
W311;Synovectomie pour deux articulations et plus : doigts
W312;Arthroplastie ou capsuloplastie sans prothèse ou suture ligamentaire pour une seule articulation : doigts
W313;Arthroplastie ou capsuloplastie sans prothèse ou suture ligamentaire pour deux articulations et plus : doigts
W314;Arthroplastie avec prothèse pour une seule articulation : doigts
W315;Arthroplastie avec prothèse pour deux articulations et plus : doigts
W316;Arthrodèse pour une seule articulation : doigts
W317;Arthrodèse pour deux articulations et plus : doigts
W318;Résection large d'une seule articulation avec reconstruction par greffe : doigts
W319;Résection large de deux articulations et plus avec reconstruction par greffe : doigts
W320;Résection d'une seule articulation sans reconstruction : doigts
W321;Résection de deux articulations et plus sans reconstruction : doigts
W322;Opération mobilisatrice sans arthrotomie d'un seul doigt
W323;Opération mobilisatrice sans arthrotomie de deux doigts et plus
W324;Autres opérations pour une seule articulation, y compris greffe ostéo-cartilagineuse : doigts
W325;Autres opérations pour deux articulations et plus, y compris greffe ostéo-cartilagineuse : doigts
W326;Biopsie chirurgicale extra-articulaire : main et doigts
W327;Ponction-biopsie à l'aiguille extra-articulaire : main et  doigts
W328;Traitement orthopédique d'une fracture simple extra-articulaire d'un seul doigt
W329;Traitement orthopédique unique ou répété d'une fracture complexe extra-articulaire d'un seul doigt
W330;Traitement orthopédique d'une fracture simple extra-articulaire de deux doigts ou plus
W331;Traitement orthopédique unique et répété d'une fracture complexe extra-articulaire de deux doigts ou plus
W332;Exérèse simple d'un fragment osseux, sans interruption de la continuité : main et doigts extra-articulaire
W333;Évidement sans comblement d'une cavité osseuse : main et doigts extra-articulaire
W334;Évidement avec comblement d'une cavité osseuse : main et doigts extra-articulaire
W335;Ostéosynthèse à foyer ouvert, quel que soit le matériel interne utilisé, sur un os : main et doigts extra-articulaire
W336;Ostéosynthèse à foyer ouvert, quel que soit le matériel interne utilisé, sur deux os : main et doigts extra-articulaire
W337;Ostéosynthèse à foyer ouvert, quel que soit le matériel interne utilisé, sur trois os ou plus : main et doigts extra-articulaire
W338;Ostéosynthèse par embrochage percutané pour un os : main et doigts extra-articulaire
W339;Ostéosynthèse par embrochage percutané pour deux os : main et doigts extra-articulaire
W340;Ostéosynthèse par embrochage percutané pour trois os ou plus : main et doigts extra-articulaire
W341;Ostéosynthèse par fixateur externe pour un seul os : main et doigts extra-articulaire
W342;Ostéosynthèse par fixateur externe pour deux os : main et doigts extra-articulaire
W343;Ostéosynthèse par fixateur externe pour trois os ou plus : main et doigts extra-articulaire
W344;Ablation de matériel d'ostéosynthèse externe placé en percutané ou de fixateur externe : main et doigts extra-articulaire
W345;Ablation de matériel d'ostéosynthèse interne : main et doigts extra-articulaire
W346;Autogreffe corticale et/ou spongieuse avec prélèvement simple, greffe locale de moelle osseuse par injection : main et doigts
W347;Autogreffe osseuse avec greffon pédiculé cutanéo-musculaire : main et doigts
W348;Autogreffe osseuse et/ou périostée avec greffon pédiculé vasculo-nerveux, sans anastomose microchirurgicale : main et doigts
W349;Ablation de greffe, de matériau inerte ou d'un appareil de stimulation : main et doigts
W350;Autres méthodes d'aide à la consolidation osseuse
W351;Ostéotomie simple sur un seul os : main et doigts
W352;Ostéotomie simple sur deux os ou plus : main et doigts
W353;Ostéotomie complexe sur un seul os : main et doigts
W354;Ostéotomie complexe sur deux os et plus : main et doigts
W355;Résection sans interruption de la continuité osseuse, sans reconstruction, sur un seul os : main et doigts
W356;Résection sans interruption de la continuité osseuse, sans reconstruction, sur deux os ou plus : main et doigts
W357;Résection sans interruption de la continuité osseuse, avec reconstruction, sur un seul os : main et doigts
W358;Résection sans interruption de la continuité osseuse, avec reconstruction, sur deux os ou plus : main et doigts
W359;Résection segmentaire et utilisation d'une prothèse non articulaire ou matériau inerte sur un seul os : main et doigts
W360;Résection segmentaire et utilisation d'une prothèse non articulaire ou matériau inerte sur deux os ou plus : main et doigts
W361;Perforation, forage, injection thérapeutique intra-osseuse : main et doigts
W362;Réimplantation d'un doigt, y compris le pouce
W363;Réimplantation de deux doigts, y compris le pouce
W364;Réimplantation de trois doigts et plus, y compris le pouce
W365;Translocation digitale et digito-métacarpienne d'un doigt, y compris le pouce
W366;Translocation digitale de deux doigts, y compris le pouce
W367;Reconstruction de doigt par transposition d'orteil
W368;Biopsie chirurgicale d'un site superficiel : bassin extra-articulaire
W369;Biopsie chirurgicale d'un site profond : bassin extra-articulaire
W370;Traitement orthopédique d'une fracture simple par immobilisation plâtrée, pelvi-pédieux : bassin extra-articulaire
W371;Traitement orthopédique d'une fracture simple par traction continue ou suspension : bassin extra-articulaire
W372;Traitement orthopédique unique ou répété d'une fracture complexe, traction et plâtre compris : bassin extra-articulaire
W373;Exérèse simple d'un fragment osseux superficiel sans interruption de la continuité osseuse : bassin extra-articulaire
W374;Exérèse percutanée d'un fragment profond : bassin extra-articulaire
W375;Exérèse simple d'un fragment osseux profond sans interruption de la continuité osseuse : bassin extra-articulaire
W376;Ostéosynthèse par fixateur externe ou broches percutanées avec montage simple sur un seul os : bassin extra-articulaire
W377;Ostéosynthèse par fixateur externe avec montage en cadre couplé avec l'autre hémibassin ou avec le fémur : bassin extra-articulaire
W378;Ostéosynthèse à foyer ouvert avec montage simple, quel que soit le montage (sauf fixateur externe) : bassin extra-articulaire
W379;Ostéosynthèse à foyer ouvert avec montage complexe, quel que soit le montage (sauf fixateur externe) : bassin extra-articulaire
W380;Autres modes d'ostéosynthèse : bassin extra-articulaire
W381;Ablation de matériel d'ostéosynthèse interne : bassin extra-articulaire
W382;Ablation de fixateur externe ou de matériel percutané autre : bassin extra-articulaire
W383;Autogreffe corticale et/ou spongieuse, greffe locale de moelle osseuse par injection : bassin
W384;Autogreffe osseuse avec greffon pédiculé cutanéo-musculaire : bassin
W385;Autogreffe osseuse et/ou périostée avec greffon pédiculé vasculo-nerveux : bassin
W386;Ostéotomie simple comportant une seule section osseuse, type Chiari
W387;Ostéotomie innominée, type Salter
W388;Ostéotomie complexe avec plusieurs sections osseuses ou ostéotomie cylindrique périarticulaire : bassin
W389;Résection extra-articulaire partielle sans reconstruction : bassin
W390;Résection extra-articulaire partielle avec reconstruction : bassin
W391;Résection extra-articulaire étendue sans reconstruction : bassin
W392;Résection extra-articulaire étendue avec reconstruction : bassin
W393;Autres interventions osseuses sur le bassin
W394;Ponction ou injection articulaire à visée diagnostique : ceinture pelvienne
W395;Biopsie synoviale à l'aiguille : ceinture pelvienne
W396;Biopsie synoviale par arthrotomie : ceinture pelvienne
W397;Réduction orthopédique d'une luxation/fracture articulaire par traction/suspension : ceinture pelvienne
W398;Réduction opératoire d'une luxation : ceinture pelvienne
W399;Ostéosynthèse d'une fracture articulaire à foyer ouvert, quel que soit le matériel utilisé : ceinture pelvienne
W400;Ostéosynthèse intrafocale percutanée d'une fracture articulaire : ceinture pelvienne
W401;Ostéosynthèse d'une fracture articulaire par fixateur externe pelvien, quel que soit le montage : ceinture pelvienne
W402;Synovectomie : ceinture pelvienne
W403;Résection large avec reconstruction, sans prothèse articulaire : articulation sacro-iliaque
W404;Résection large avec reconstruction, sans prothèse articulaire : articulation pubienne
W405;Autres opérations sur les articulations sacro-iliaques et pubienne
W406;Biopsie synoviale à l'aiguille : hanche
W407;Biopsie synoviale par arthrotomie : hanche
W408;Arthroscopie à visée diagnostique : hanche
W409;Ponction ou injection articulaire à visée diagnostique : hanche
W410;Autres actes articulaires à visée diagnostique : hanche
W411;Réduction orthopédique d'une luxation traumatique de hanche sans traction
W412;Réduction orthopédique d'une luxation traumatique de hanche et traction collée ou par broche
W413;Réduction opératoire d'une luxation traumatique de hanche et plâtre pelvi-pédieux
W414;Réduction orthopédique d'une prothèse de hanche luxée sans traction
W415;Réduction orthopédique d'une prothèse de hanche luxée avec traction collée ou par broche
W416;Réduction orthopédique d'une prothèse de hanche luxée et plâtre pelvi-pédieux
W417;Réduction opératoire, à foyer ouvert, d'une luxation traumatique de hanche ou d'une prothèse, sans autre geste que la reposition sauf extraction de corps étranger
W418;Réduction opératoire d'une luxation traumatique de hanche et traction collée ou par broche
W419;Réduction opératoire d'une luxation traumatique de hanche et stabilisation par fixateur externe
W420;Réduction d'une fracture du cotyle par manœuvres externes et stabilisation par un quelconque moyen externe
W421;Réduction orthopédique unique d'une hanche instable (luxation congénitale)
W422;Réduction orthopédique progressive d'une hanche instable (luxation congénitale)
W423;Réduction opératoire d'une luxation congénitale de hanche
W424;Arthroscopie thérapeutique pour exérèse ou libération : hanche
W425;Arthroscopie thérapeutique pour réparation : hanche
W426;Ostéosynthèse à foyer ouvert d'une luxation/fracture articulaire simple de hanche, quel que soit le type d'ostéosynthèse
W427;Ostéosynthèse en un temps à foyer ouvert d'une luxation/fracture articulaire complexe du cotyle, quelle que soit la voie d'abord
W428;Ablation de matériel d'ostéosynthèse articulaire interne : hanche
W429;Ablation de matériel d'ostéosynthèse articulaire externe : hanche
W430;Libération de hanche avec exérèse d'ossifications périarticulaires, correction d'attitude vicieuse
W431;Capsuloplastie, suture ligamentaire : hanche
W432;Synovectomie partielle : hanche
W433;Synovectomie totale : hanche
W434;Butée arthroplastique ou arthroplastie avec interposition organique : hanche
W435;Arthroplastie par prothèse de l'extrémité supérieure du fémur, quels que soient le type et le mode de fixation
W436;Arthroplastie de hanche par prothèse totale de première intention avec abaissement, sans reconstruction osseuse
W437;Arthroplastie par prothèse totale de première intention avec reconstruction d'une perte de substance du cotyle ou du fémur par greffe osseuse
W438;Arthroplastie par prothèse totale de première intention, avec reconstruction d'une perte de substance du cotyle et du fémur par greffe osseuse
W439;Arthroplastie par prothèse totale de première intention avec abaissement et reconstruction osseuse du cotyle, du fémur ou des deux
W440;Arthroplastie S.A.I. de hanche
W441;Arthroplastie de hanche par prothèse totale de reprise pour échec d'une opération antérieure, sans greffe osseuse ou ostéotomie
W442;Arthroplastie de hanche par prothèse totale de reprise pour échec d'opération antérieure, avec greffe osseuse ou ostéotomie
W443;Arthroplastie simple de hanche par prothèse totale pour ankylose spontanée ou chirurgicale
W444;Arthroplastie de hanche par prothèse totale pour ankylose, avec reconstruction ou tout autre geste complémentaire
W445;Arthroplastie itérative par prothèse totale de hanche, quels que soient la voie d'abord et le type de prothèse utilisée
W446;Arthroplastie itérative laborieuse de hanche en raison de difficulté d'extraction de la pièce prothétique
W447;Arthroplastie itérative par prothèse de hanche avec reconstruction limitée par greffe osseuse du cotyle ou du fémur
W448;Arthroplastie itérative par prothèse de hanche avec reconstruction massive par greffe osseuse du cotyle
W449;Arthroplastie itérative par prothèse de hanche avec reconstruction massive par greffe osseuse du fémur
W450;Arthroplastie itérative par prothèse totale de hanche sur cal vicieux, pseudarthrose ou fracture
W451;Arthroplastie par prothèse totale de hanche avec résection étendue, quelles que soient l'étendue de l'exérèse et la nature de la reconstruction
W452;Arthroplastie de hanche par greffe ostéo-cartilagineuse du fémur ou du cotyle
W453;Arthroplastie de hanche à cupule simple, quelle que soit la voie d'abord
W454;Arthroplastie de hanche à cupule avec reconstruction osseuse du cotyle
W455;Ablation simple de prothèse fémorale de hanche, quelle que soit la cause de l'échec
W456;Ablation simple de prothèse totale de hanche, quelle que soit la cause de l'échec
W457;Ablation isolée, mais laborieuse, de prothèse de hanche, quelle que soit la cause de l'échec
W458;Résection articulaire large pour tumeur complétée par une arthrodèse : hanche
W459;Résection articulaire large pour tumeur avec opération palliative d'appui, quel que soit son mode : hanche
W460;Résection, tête et col, de l'extrémité supérieure du fémur sans reconstruction
W461;Résection articulaire large sans reconstruction de l'extrémité supérieure du fémur
W462;Greffon pédiculé sans suture vasculaire microchirurgicale : hanche
W463;Greffon pédiculé avec suture vasculaire microchirurgicale : hanche
W464;Autres opérations articulaires : hanche
W465;Traitement orthopédique unique d'une fracture simple avec plâtre pelvi-pédieux : métaphyse supérieure du fémur
W466;Traitement orthopédique répété d'une fracture complexe avec plâtre pelvi-pédieux : métaphyse supérieure du fémur
W467;Traitement orthopédique d'une fracture avec plâtre pelvi-crural : métaphyse supérieure du fémur
W468;Traitement orthopédique d'une fracture avec traction continue cutanée : métaphyse supérieure du fémur
W469;Traitement orthopédique d'une fracture avec traction continue transosseuse : métaphyse supérieure du fémur
W470;Autres traitements orthopédiques d'une fracture : métaphyse supérieure du fémur
W471;Exérèse simple d'un fragment osseux sans interruption de la continuité osseuse : métaphyse supérieure du fémur
W472;Exérèse percutanée d'un fragment osseux : métaphyse supérieure du fémur
W473;Évidement d'une cavité osseuse sans comblement : métaphyse supérieure du fémur
W474;Évidement d'une cavité osseuse avec comblement par os, muscle, peau, matériau inerte : métaphyse supérieure du fémur
W475;Ostéosynthèse par vis, clou, broche, cercles ou agrafes : métaphyse supérieure du fémur
W476;Ostéosynthèse par clou-plaque, lame-plaque, vis-plaque : métaphyse supérieure du fémur
W477;Ostéosynthèse par embrochage ou clou ascendant : métaphyse supérieure du fémur
W478;Ostéosynthèse par fixateur externe avec montage simple : métaphyse supérieure du fémur
W479;Ostéosynthèse par fixateur externe avec montage en cadre couplé avec bassin ou fémur opposé : métaphyse supérieure du fémur
W480;Autres modes d'ostéosynthèse : métaphyse supérieure du fémur
W481;Ablation de matériel d'ostéosynthèse interne : métaphyse supérieure du fémur
W482;Ablation de matériel d'ostéosynthèse externe : métaphyse supérieure du fémur
W483;Autogreffe corticale et/ou spongieuse avec prélèvement simple, greffe locale de moelle osseuse par injection : métaphyse supérieure du fémur
W484;Autogreffe osseuse et/ou périostée avec greffon pédiculé vasculo-nerveux : métaphyse supérieure du fémur
W485;Ablation de greffe, de matériau inerte ou d'un appareil de stimulation : métaphyse supérieure du fémur
W486;Ostéotomie simple : métaphyse supérieure du fémur
W487;Ostéotomie complexe : métaphyse supérieure du fémur
W488;Autres ostéotomies : métaphyse supérieure du fémur
W489;Résection sans interruption de la continuité osseuse, sans reconstruction : métaphyse supérieure du fémur
W490;Résection sans interruption de la continuité osseuse, avec reconstruction : métaphyse supérieure du fémur
W491;Résection segmentaire avec interposition par prothèse interne ou autre matériau : métaphyse supérieure du fémur
W492;Perforation, forage ou injection thérapeutique intra-osseuse : métaphyse supérieure du fémur
W493;Réduction et contention de fracture simple par traction cutanée : diaphyse fémorale
W494;Réduction et contention de fracture complexe, unique ou répétée par traction transosseuse continue : diaphyse fémorale
W495;Réduction avec contention par plâtre pelvi-pédieux : diaphyse fémorale
W496;Exérèse osseuse partielle à foyer ouvert sans interrompre la continuité osseuse : diaphyse fémorale
W497;Exérèse osseuse percutanée limitée : diaphyse fémorale
W498;Ostéosynthèse par fixateur externe simple : diaphyse fémorale
W499;Ostéosynthèse par fixateur externe complexe, plusieurs barres ou circulaire : diaphyse fémorale
W500;Ostéosynthèse à foyer ouvert par plaque, vis, cercles, lame-plaque, vis-plaque, clou-plaque ou autre : diaphyse fémorale
W501;Ostéosynthèse à foyer fermé centro-médullaire simple, quel que soit le matériel utilisé : diaphyse fémorale
W502;Ostéosynthèse à foyer fermé par enclouage centro-médullaire verrouillé ou tout autre dispositif semblable : diaphyse fémorale
W503;Ostéosynthèse à foyer ouvert par enclouage centro-médullaire, avec ou sans verrouillage : diaphyse fémorale
W504;Ablation de matériel d'ostéosynthèse interne : diaphyse fémorale
W505;Ablation de matériel d'ostéosynthèse externe : diaphyse fémorale
W506;Autogreffe corticale et/ou spongieuse dont le site est proche de la zone opératoire, greffe locale de moelle osseuse par injection : diaphyse fémorale
W507;Autogreffe osseuse avec greffon pédiculé cutanéo-musculaire : diaphyse fémorale
W508;Autogreffe osseuse et/ou périostée avec greffon pédiculé vasculo-nerveux et sans anastomose : diaphyse fémorale
W509;Ablation de greffon, de matériau inerte ou d'un appareil de stimulation  : diaphyse fémorale
W510;Ostéotomie complexe : diaphyse fémorale
W511;Résection sans interruption de la continuité osseuse, sans reconstruction : diaphyse fémorale
W512;Résection sans interruption de la continuité osseuse, avec reconstruction : diaphyse fémorale
W513;Résection segmentaire de l'os sans reconstruction : diaphyse fémorale
W514;Résection segmentaire de l'os avec reconstruction par prothèse, allogreffe ou matériau inerte : diaphyse fémorale
W515;Perforation, forage, injection thérapeutique intra-osseuse : diaphyse fémorale
W516;Réduction et contention de fracture simple par traction collée : métaphyse inférieure du fémur, supérieure du tibia
W517;Réduction et contention, unique ou répétée d'une fracture simple, par plâtre pelvi-pédieux : métaphyse inférieure du fémur, supérieure du tibia
W518;Réduction et contention par plâtre pelvi-pédieux d'une fracture complexe : métaphyse inférieure du fémur, supérieure du tibia
W519;Réduction et contention unique et répétée d'une fracture simple par plâtre cruro-pédieux, ou genouillère plâtrée : métaphyse inférieure du fémur, supérieure du tibia
W520;Réduction et contention d'une fracture complexe par plâtre cruro-pédieux ou genouillère plâtrée : métaphyse inférieure du fémur, supérieure du tibia
W521;Exérèse simple à foyer ouvert d'un fragment osseux sans interrompre la continuité osseuse : métaphyse inférieure du fémur, supérieure du tibia
W522;Exérèse percutanée d'un fragment osseux : métaphyse inférieure du fémur, supérieure du tibia
W523;Ostéosynthèse par fixateur externe simple : métaphyse inférieure du fémur
W524;Ostéosynthèse par fixateur externe complexe : métaphyse inférieure du fémur
W525;Ostéosynthèse à foyer ouvert par plaque, vis, lame-plaque, vis-plaque, broches intrafocales : métaphyse inférieure du fémur
W526;Ostéosynthèse percutanée par broches intrafocales : métaphyse inférieure du fémur
W527;Enclouage centro-médullaire à foyer fermé de toute nature : métaphyse inférieure du fémur
W528;Ostéosynthèse centro-médullaire à foyer ouvert avec ou sans verrouillage : métaphyse inférieure du fémur
W529;Ablation de matériel d'ostéosynthèse interne : métaphyse inférieure du fémur
W530;Ablation de matériel d'ostéosynthèse externe : métaphyse inférieure du fémur
W531;Fixateur externe simple : métaphyse supérieure du tibia et du péroné
W532;Fixateur externe complexe : métaphyse supérieure du tibia et du péroné
W533;Ostéosynthèse à foyer ouvert, par plaque, cercle, vis, lame-plaque, vis-plaque, broches : métaphyse supérieure du tibia et du péroné
W534;Ostéosynthèse percutanée par broches intrafocales : métaphyse supérieure du tibia et du péroné
W535;Autres ostéosynthèses : métaphyse supérieure du tibia et du péroné
W536;Ablation de matériel d'ostéosynthèse interne : métaphyse supérieure du tibia et du péroné
W537;Ablation de matériel d'ostéosynthèse externe : métaphyse supérieure du tibia et du péroné
W538;Ostéotomie complexe éventuellement avec greffon interposé : métaphyse inférieure du fémur
W539;Ostéotomie complexe : métaphyse supérieure du tibia
W540;Autogreffe osseuse par greffon cortical ou spongieux prélevé dans un site proche de la zone opératoire, greffe locale de moelle osseuse par injection : métaphyse inférieure du fémur, supérieure du tibia/péroné
W541;Autogreffe corticale ou spongieuse nécessitant un deuxième site opératoire : métaphyse inférieure du fémur, supérieure du tibia/péroné
W542;Autogreffe osseuse avec greffon pédiculé cutanéo-musculaire : métaphyse inférieure du fémur, supérieure du tibia/péroné
W543;Autogreffe osseuse et/ou périostée avec greffon pédiculé vasculo-nerveux : métaphyse inférieure du fémur, supérieure du tibia/péroné
W544;Ablation de greffon, de matériau inerte ou d'un appareil de stimulation : métaphyse inférieure du fémur, supérieure du tibia/péroné
W545;Résection extra-articulaire sans interruption de la continuité osseuse, sans reconstruction : métaphyse inférieure du fémur, supérieure du tibia
W546;Résection extra-articulaire sans interruption de la continuité osseuse, avec reconstruction : métaphyse inférieure du fémur, supérieure du tibia
W547;Résection segmentaire extra-articulaire avec reconstruction par autogreffe et/ou allogreffe, matériau inerte, prothèse interne non articulaire : extrémité inférieure du fémur, supérieure du tibia
W548;Perforation, forage, injection thérapeutique intra-osseuse : métaphyse inférieure du fémur, supérieure du tibia
W549;Biopsie synoviale à l'aiguille : genou
W550;Biopsie synoviale par arthrotomie : genou
W551;Test dynamique de stabilité ligamentaire : genou
W552;Autres actes articulaires à visée diagnostique : genou
W553;Réduction orthopédique et contention par plâtre pour luxation/fracture articulaire : genou
W554;Réduction orthopédique et traction par broche pour luxation/fracture articulaire : genou
W555;Réduction orthopédique et contention par fixateur externe pour luxation/fracture articulaire : genou
W556;Réduction opératoire d'une luxation y compris réparation ligamentaire et ostéosynthèse provisoire : genou
W557;Ostéosynthèse à foyer ouvert pour fracture articulaire simple, quel que soit le matériel utilisé : genou
W558;Ostéosynthèse à foyer ouvert pour fracture articulaire complexe, quels que soient le type et le nombre de voies d'abord : genou
W559;Ostéosynthèse articulaire intrafocale percutanée : genou
W560;Ostéosynthèse articulaire à foyer ouvert par fixateur externe : genou
W561;Ablation de matériel d'ostéosynthèse articulaire interne : genou
W562;Ponction ou injection articulaire à visée thérapeutique : genou
W563;Arthroscopie pour autre traitement : genou
W564;Suture ou réinsertion à ciel ouvert d'un seul ligament, y compris tendon rotulien : genou
W565;Suture ou réinsertion à ciel ouvert de deux ligaments ou plus : genou
W566;Arthrolyse simple avec ou sans capsulectomie opératoire ou sous arthroscopie : genou
W567;Synovectomie partielle par une voie d'abord, exérèse de kyste synovial, exérèse d'hygroma ou de bursite : genou
W568;Synovectomie totale par plusieurs voies d'abord : genou
W569;Capsulomyoplastie périphérique de recentrage de la rotule
W570;Toute opération de recentrage de la rotule : mobilisation tubérosité antérieure du tibia, Krogius, Elmslie, Maquet
W571;Patellectomie partielle
W572;Patellectomie totale avec suture directe
W573;Patellectomie totale avec plastie
W574;Patelloplastie avec interposition de tissu vivant ou matériau inerte
W575;Forage ostéo-articulaire percutané : genou
W576;Arthrodèse fémoro-tibiale en un temps avec résection large et reconstruction osseuse en un temps, quel que soit le matériel d'ostéosynthèse utilisé
W577;Résection fémoro-tibiale avec exérèse large sans reconstruction, ou premier temps opératoire
W578;Deuxième temps de reconstruction fémoro-tibiale par arthrodèse ou arthroplastie
W579;Arthroplastie unicompartimentale fémoro-tibiale ou fémoro-patellaire par prothèse
W580;Arthroplastie par prothèse totale du genou
W581;Arthroplastie avec résection articulaire large et reconstruction osseuse en un temps : genou
W582;Reprise de prothèse totale en un temps suivie d'arthrodèse ou d'une nouvelle arthroplastie : genou
W583;Reprise de prothèse totale avec simple ablation en un temps : genou
W584;Reprise de prothèse totale, deuxième temps de reconstruction après premier temps d'ablation, quel que soit le mode : genou
W585;Reprise de prothèse totale avec reconstruction osseuse d'une seule extrémité, quel que soit le mode : genou
W586;Reprise de prothèse totale avec reconstruction osseuse de deux extrémités, quel que soit le mode : genou
W587;Reconstitution ligamentaire opératoire centrale ou périphérique pour un seul ligament, quel que soit le matériau utilisé : genou
W588;Reconstitution ligamentaire opératoire centrale ou périphérique pour deux ligaments : genou
W589;Reconstitution ligamentaire opératoire centrale ou périphérique pour trois ligaments ou plus : genou
W590;Reconstruction articulaire cartilagineuse non prothétique, y compris le prélèvement du site donneur si autogreffe : genou
W591;Autres opérations articulaires sur le genou
W592;Réduction et contention, unique ou répétée, de fracture complexe avec traction osseuse : diaphyse tibia/péroné
W593;Réduction de fracture simple et contention par plâtre cruro-pédieux : diaphyse tibia/péroné
W594;Réduction unique ou répétée de fracture complexe et immobilisation par plâtre cruro-pédieux : diaphyse tibia/péroné
W595;Exérèse simple d'un fragment osseux sans interrompre la continuité osseuse : diaphyse tibia/péroné
W596;Exérèse percutanée d'un fragment osseux : diaphyse tibia/péroné
W597;Ostéosynthèse par fixateur externe complexe, plusieurs barres ou circulaire : tibia
W598;Ostéosynthèse à foyer ouvert par vis, cercles, plaques ou clou : tibia
W599;Ostéosynthèse à foyer fermé par enclouage centro-médullaire simple, quel que soit le matériel utilisé : tibia
W600;Ostéosynthèse à foyer fermé par enclouage centro-médullaire verrouillé, quel que soit le matériel utilisé : tibia
W601;Ostéosynthèse du péroné quelle que soit la technique
W602;Ablation de matériel d'ostéosynthèse interne : diaphyse tibia/péroné
W603;Ablation de matériel d'ostéosynthèse externe : diaphyse tibia/péroné
W604;Autogreffe osseuse et/ou périostée avec greffon pédiculé vasculo-nerveux sans anastomose : diaphyse tibia/péroné
W605;Ablation de greffon, de matériau inerte ou d'un appareil de stimulation : diaphyse tibia/péroné
W606;Ostéotomie complexe sur un seul étage : diaphyse tibia/péroné
W607;Ostéotomie complexe sur plusieurs étages : diaphyse tibia/péroné
W608;Autres ostéotomies de la diaphyse tibia/péroné
W609;Résection sans interruption de la continuité osseuse, sans reconstruction : diaphyse tibia/péroné
W610;Résection sans interruption de la continuité osseuse, avec reconstruction : diaphyse tibia/péroné
W611;Résection segmentaire avec reconstruction par autogreffe, prothèse, allogreffe ou matériau inerte : diaphyse tibia/péroné
W612;Ponction-biopsie osseuse à l'aiguille : métaphyse inférieure tibia/péroné
W613;Réduction d'une fracture de cheville simple supramalléolaire et contention par plâtre cruro-pédieux
W614;Réduction unique ou répétée d'une fracture supramalléolaire complexe et contention par plâtre
W615;Exérèse simple d'un fragment osseux sans interrompre la continuité osseuse : métaphyse inférieure tibia/péroné
W616;Ostéosynthèse par fixateur externe complexe : métaphyse inférieure tibia/péroné
W617;Ostéosynthèse à foyer ouvert, quel que soit le matériel utilisé : métaphyse inférieure tibia/péroné
W618;Ostéosynthèse centro-médullaire simple à foyer fermé, quel que soit le matériel utilisé : métaphyse inférieure tibia/péroné
W619;Ostéosynthèse par fixateur externe : diaphyse humérale
W620;Ablation de matériel d'ostéosynthèse interne : métaphyse inférieure tibia/péroné
W621;Ablation de matériel d'ostéosynthèse externe : métaphyse inférieure tibia/péroné
W622;Ostéotomie simple : métaphyse inférieure tibia/péroné
W623;Ostéotomie complexe : métaphyse inférieure tibia/péroné
W624;Résection sans interruption de la continuité osseuse, sans reconstruction : métaphyse inférieure tibia/péroné
W625;Résection sans interruption de la continuité osseuse, avec reconstruction : métaphyse inférieure tibia/péroné
W626;Résection segmentaire extra-articulaire avec reconstruction par autogreffe, allogreffe, matériau inerte, prothèse : métaphyse inférieure tibia/péroné
W627;Perforation, forage, injection thérapeutique intra-osseuse : métaphyse inférieure tibia/péroné
W628;Autres interventions : métaphyse inférieure tibia/péroné
W629;Ponction-biopsie synoviale à l'aiguille : cheville
W630;Ponction ou injection articulaire à visée diagnostique : cheville
W631;Arthroscopie à visée diagnostique : cheville
W632;Autres actes articulaires à visée diagnostique : cheville
W633;Réduction orthopédique simple d'une luxation ou d'une fracture articulaire : cheville
W634;Réduction orthopédique itérative d'une luxation ou d'une fracture articulaire, avec ostéosynthèse provisoire : cheville
W635;Réduction opératoire d'une luxation avec ostéosynthèse provisoire : cheville
W636;Ostéosynthèse interne à foyer ouvert d'une fracture articulaire complexe du pilon tibial
W637;Ostéosynthèse interne à foyer ouvert d'une fracture complexe de l'astragale
W638;Ostéosynthèse intrafocale percutanée : articulation de la cheville
W639;Ostéosynthèse par fixateur externe et montage épiphysaire interne : articulation de la cheville
W640;Ablation de matériel d'ostéosynthèse articulaire : cheville
W641;Traitement opératoire d'une entorse grave de cheville : suture ou plastie
W642;Arthroscopie à visée thérapeutique pour exérèse : cheville
W643;Arthroscopie à visée thérapeutique pour réparation : cheville
W644;Ponction ou injection articulaire à visée thérapeutique : cheville
W645;Examen sous anesthésie de la stabilité de la cheville
